FID,LATDD,LONDD,AGE,RECON,ADT_029,STRUCTURE_KIND_043A,UNSAFE
33495598098154045,33.83221666666667,-98.26123611111112,38.0,1,12320,1,0
33493780098143293,33.82716666666667,-98.24248055555556,38.0,1,12320,1,0
33493541098142448,33.82650277777778,-98.24013333333333,38.0,1,12320,1,0
33523906098233586,33.877516666666665,-98.39329444444445,38.0,1,10170,1,0
33522934098225034,33.87481666666667,-98.38064999999999,38.0,1,10170,1,0
33522399098222523,33.873330555555555,-98.37367499999999,38.0,1,10170,1,0
33520728098205023,33.86868888888889,-98.3472861111111,61.0,0,10170,2,0
33520668098205060,33.868522222222225,-98.34738888888889,61.0,0,10170,2,0
33512791098191426,33.857752777777776,-98.32062777777777,38.0,1,12320,1,0
33505004098175111,33.847233333333335,-98.29753055555555,38.0,1,12320,1,0
33504788098174644,33.84663333333334,-98.29623333333333,38.0,1,12320,1,0
33502419098165627,33.84005277777778,-98.28229722222223,38.0,1,12320,1,0
33502035098164819,33.83898611111111,-98.28005277777778,38.0,1,12320,1,0
33500664098161161,33.83517777777778,-98.26989166666667,38.0,1,12320,1,0
33495740098153967,33.83261111111111,-98.26101944444444,38.0,1,12320,1,0
33493843098143280,33.82734166666667,-98.24244444444444,61.0,0,12320,1,0
33493597098142414,33.826658333333334,-98.24003888888889,61.0,0,21782,1,0
33492666098135979,33.82407222222223,-98.233275,38.0,1,21569,1,0
33492270098134998,33.822972222222226,-98.23055000000001,61.0,0,12320,1,0
33492333098134977,33.823147222222225,-98.23049166666667,61.0,0,12320,1,0
33525118098243811,33.88088333333334,-98.41058611111112,26.0,1,21360,5,0
33525033098243853,33.88064722222222,-98.41070277777779,27.0,1,11900,5,0
33522233098221353,33.87286944444445,-98.370425,57.0,0,790,1,0
33485581098100430,33.81550277777777,-98.16786111111112,61.0,1,2523,1,1
33485277098095567,33.814658333333334,-98.1654638888889,61.0,1,2523,1,1
33485158098095229,33.81432777777778,-98.16452500000001,59.0,1,2523,1,0
33484586098055766,33.81273888888889,-98.09935,59.0,1,2523,1,0
33484567098050611,33.812686111111105,-98.08503055555555,61.0,1,2523,1,0
33484564098045630,33.81267777777777,-98.08230555555555,59.0,1,2523,1,1
33485103098130840,33.814175,-98.21900000000001,52.0,0,8350,5,0
33485132098130922,33.814255555555555,-98.21922777777777,52.0,0,8350,5,0
33335789098240478,33.56608055555555,-98.40132777777778,68.0,0,918,1,0
33335763098225095,33.56600833333333,-98.38081944444444,68.0,0,918,1,0
33332532098195230,33.55703333333333,-98.33119444444444,68.0,0,812,1,0
33331948098192234,33.555411111111106,-98.32287222222222,68.0,0,812,1,0
33332170098060112,33.55602777777778,-98.10031111111111,68.0,1,1320,1,0
33332173098060394,33.556036111111105,-98.10109444444444,34.0,0,1320,1,0
33332063098001811,33.555730555555556,-98.00503055555555,69.0,0,739,1,0
33472126098100630,33.78923888888889,-98.16841666666667,72.0,1,8060,1,0
33451832098071805,33.75508888888889,-98.12168055555554,36.0,1,8060,1,0
33480294098115451,33.80081666666666,-98.198475,52.0,0,50,1,0
33480128098115456,33.800355555555555,-98.19848888888889,52.0,0,8350,5,0
33480022098115472,33.800061111111106,-98.19853333333333,52.0,0,8350,5,0
33475844098115458,33.799566666666664,-98.19849444444445,52.0,0,30,1,0
33474408098110213,33.79557777777777,-98.183925,52.0,0,1310,5,0
33472715098101814,33.790875,-98.17170555555556,52.0,0,8350,1,0
33472072098100671,33.789088888888884,-98.16853055555556,52.0,0,8060,1,1
33462343098082839,33.773175,-98.14121944444445,52.0,0,8060,5,0
33451810098071880,33.75502777777778,-98.12188888888888,52.0,0,8060,1,0
33434392098062018,33.72886666666667,-98.10560555555556,52.0,0,8337,5,0
33433769098061668,33.727136111111115,-98.10463333333333,52.0,0,8337,5,0
33475834098114907,33.79953888888889,-98.19696388888889,52.0,0,8350,5,0
33475931098114899,33.79980833333333,-98.19694166666667,52.0,0,8350,5,0
33434418098061890,33.72893888888889,-98.10525,5.0,0,15984,6,0
33433862098061603,33.72739444444445,-98.10445277777777,5.0,0,15984,6,0
33411559098044792,33.687663888888885,-98.07997777777777,37.0,1,17216,1,0
33403960098041697,33.67766666666667,-98.07138055555555,37.0,1,8762,1,1
33403039098040892,33.675108333333334,-98.06914444444445,37.0,1,8762,1,0
33401802098040068,33.67167222222222,-98.06685555555555,10.0,0,9250,5,0
33482927098105206,33.80813055555555,-98.18112777777779,59.0,1,883,1,0
33291835097592913,33.48843055555556,-97.991425,15.0,1,668,1,0
33282049098010024,33.47235833333333,-98.01673333333333,16.0,1,693,1,0
33280757098010932,33.46876944444445,-98.01925555555556,16.0,1,692,1,0
34074720098062291,34.129777777777775,-98.10636388888888,14.0,0,1337,5,1
34075818098053015,34.13282777777778,-98.09170833333333,6.0,0,1275,5,0
34073328098071113,34.12591111111111,-98.11975833333332,27.0,1,1337,1,0
34071626098073918,34.121183333333335,-98.12755,27.0,1,1337,1,0
34064487098083139,34.11246388888889,-98.14205277777778,27.0,1,1508,1,0
34063832098084227,34.110644444444446,-98.145075,27.0,1,1508,1,0
34032295098174217,34.056374999999996,-98.29504722222222,69.0,0,147,4,0
34025320098162620,34.04811111111111,-98.27394444444444,7.0,1,147,1,0
34040722098181388,34.068672222222226,-98.30385555555556,7.0,1,172,1,0
34024867098151938,34.04685277777778,-98.25538333333333,40.0,0,147,1,0
33582096098131959,33.97248888888889,-98.22210833333334,21.0,1,436,1,0
33575257098131997,33.96460277777778,-98.22221388888889,21.0,1,436,1,0
33561125098132054,33.93645833333333,-98.22237222222222,21.0,1,436,1,0
33500218098123512,33.833938888888895,-98.20975555555556,36.0,0,520,1,0
33494342098122906,33.82872777777778,-98.20807222222223,36.0,0,520,1,0
33522668098130300,33.87407777777778,-98.2175,17.0,0,520,5,0
33374812098120083,33.63003333333334,-98.20023055555556,77.0,0,498,1,0
33480686098115006,33.80190555555555,-98.19723888888889,52.0,0,1594,1,0
33373101098120082,33.625280555555555,-98.20022777777778,77.0,0,498,2,0
33351972098115954,33.58881111111111,-98.19987222222223,77.0,0,498,1,1
33332793098115588,33.55775833333333,-98.19885555555555,77.0,0,401,2,0
33310211098115019,33.51725277777778,-98.197275,77.0,0,401,1,0
34012941098220947,34.02483611111111,-98.36929722222222,58.0,0,302,5,0
34051733098120981,34.088147222222226,-98.202725,33.0,0,176,5,0
34001294098124728,34.003594444444445,-98.21313333333333,64.0,0,138,1,0
33544121097590913,33.91144722222222,-97.98586944444445,67.0,0,120,1,0
33533560097592267,33.89322222222222,-97.98963055555555,32.0,0,120,5,0
33323171098022875,33.542141666666666,-98.04131944444444,69.0,0,269,1,0
33291814098010730,33.488372222222225,-98.01869444444445,69.0,0,137,1,0
33402699098140387,33.674163888888884,-98.23440833333333,71.0,0,214,1,0
33392347098244354,33.65651944444444,-98.41209444444445,58.0,0,330,1,0
33401282098230892,33.670227777777775,-98.38581111111112,58.0,0,330,1,0
33280677098171612,33.46854722222223,-98.28781111111111,68.0,0,100,1,1
33504280098113464,33.845222222222226,-98.19295555555556,60.0,0,233,4,0
33500370098114167,33.834361111111114,-98.19490833333333,48.0,0,233,1,0
33513771098110264,33.860475,-98.18406666666667,22.0,0,233,5,0
33552140098103896,33.92261111111111,-98.17748888888889,22.0,0,100,5,0
33502102098113784,33.839172222222224,-98.19384444444445,22.0,0,233,5,0
33593531098250361,33.993141666666666,-98.41766944444444,70.0,0,141,1,0
34000850098240610,34.002361111111114,-98.40169444444444,70.0,0,141,1,0
34021247098215599,34.03679722222222,-98.36555277777778,66.0,0,136,1,0
34005685098231203,34.015791666666665,-98.38667500000001,38.0,0,141,1,0
33362718098024849,33.60755,-98.04680277777777,61.0,1,289,1,0
33464676098243243,33.77965555555556,-98.40900833333333,54.0,0,903,1,0
33555324098204674,33.93145555555555,-98.34631666666667,66.0,0,491,1,0
33491151098215716,33.81986388888889,-98.36587777777777,48.0,0,357,1,0
34021447098082712,34.03735277777778,-98.14086666666667,60.0,0,240,1,0
34015066098071734,34.03073888888889,-98.12148333333333,57.0,0,100,1,0
33472731098115892,33.79091944444444,-98.1997,60.0,0,328,1,0
33455357098230867,33.76488055555556,-98.38574166666668,59.0,0,592,5,0
33463547098231989,33.776519444444446,-98.38885833333335,48.0,0,186,1,0
33362745098065986,33.607625,-98.11662777777777,9.0,0,50,5,0
33371097098174842,33.61971388888889,-98.29678333333334,30.0,0,60,3,0
33452712098135640,33.757533333333335,-98.23233333333333,11.0,0,10,3,0
33395629098084874,33.66563611111111,-98.14687222222223,10.0,0,10,5,0
33431316098063142,33.72032222222222,-98.10872777777777,20.0,0,10,1,0
33492605098091201,33.82390277777778,-98.15333611111112,20.0,0,20,1,0
33382530098012947,33.64036111111111,-98.02485277777778,100.0,0,100,1,1
34045142098075377,34.08095,-98.13160277777777,32.0,0,30,3,0
34061864098123851,34.105177777777776,-98.21069722222222,1.0,0,43,5,0
34034233098134438,34.06175833333333,-98.22899444444445,20.0,0,30,5,0
33434104098192105,33.72806666666667,-98.32251388888889,57.0,0,200,1,0
33482588098111760,33.80718888888889,-98.18822222222222,94.0,0,40,3,1
33403301097281737,33.67583611111111,-97.47149166666667,34.0,1,4546,1,0
33400841097270858,33.66900277777778,-97.45238333333333,34.0,1,4546,1,0
33385405097225676,33.64834722222222,-97.38243333333332,45.0,1,5881,1,0
33383610097164756,33.64336111111111,-97.27987777777777,55.0,1,7133,1,0
33383129097145222,33.642025,-97.2478388888889,56.0,1,7133,1,0
33382903097131566,33.641397222222224,-97.22101666666667,37.0,1,8791,1,0
33382831097125210,33.641197222222225,-97.21447222222223,55.0,1,11381,1,0
33382701097122361,33.64083611111111,-97.20655833333333,37.0,1,11381,1,0
33382682097101900,33.64078333333333,-97.17194444444445,55.0,1,5691,1,0
33382766097125211,33.641016666666665,-97.21447500000001,61.0,0,11381,1,0
33382753097101916,33.64098055555556,-97.17198888888889,61.0,0,5691,1,0
33385406097191932,33.64835,-97.32203333333332,25.0,1,8592,1,0
33383674097164734,33.64353888888889,-97.27981666666666,56.0,0,7133,1,0
33381538097130164,33.63760555555555,-97.21712222222223,65.0,0,1251,1,0
33384048097055377,33.644577777777776,-97.09826944444444,55.0,1,9742,1,0
33384278097052569,33.64521666666666,-97.09046944444444,55.0,1,9742,1,1
33385891097024448,33.64969722222222,-97.04568888888889,55.0,1,19574,1,0
33385728096593789,33.64924444444444,-96.99385833333334,55.0,1,8071,1,0
33385671096585086,33.64908611111111,-96.98079444444444,45.0,1,16141,1,0
33390709096573615,33.65196944444444,-96.96004166666667,45.0,1,16141,1,0
33382761097082640,33.64100277777778,-97.14066666666668,32.0,1,21015,4,0
33382697097082631,33.640825,-97.14064166666667,32.0,1,21015,4,0
33385804096593773,33.649455555555555,-96.9938138888889,33.0,0,8071,1,0
33382969097080082,33.64158055555556,-97.13356111111112,24.0,0,21015,5,0
33383035097080083,33.64176388888889,-97.1335638888889,24.0,0,21015,5,0
33382645097084377,33.640680555555555,-97.14549166666667,27.0,0,21015,4,0
33382593097084371,33.64053611111111,-97.145475,26.0,0,21615,4,0
33390169097003392,33.65046944444444,-97.00942222222223,13.0,0,1753,6,0
33384153097055384,33.644869444444446,-97.09828888888889,11.0,0,9742,5,0
33384375097052584,33.64548611111111,-97.09051111111111,11.0,0,9742,5,0
33433740097093553,33.72705555555556,-97.15986944444445,40.0,1,40542,4,1
33433713097093479,33.726980555555556,-97.1596638888889,40.0,1,40542,4,1
33391662097091862,33.65461666666666,-97.15517222222223,64.0,1,33645,1,0
33405268097092249,33.6813,-97.15624722222223,65.0,0,474,5,1
33391615097091634,33.65448611111111,-97.1545388888889,64.0,0,4354,1,0
33391695097092030,33.65470833333333,-97.15563888888889,64.0,0,3420,1,0
33392740097091443,33.65761111111111,-97.15400833333334,35.0,0,18165,5,0
33392725097091348,33.65756944444444,-97.15374444444446,35.0,0,18165,5,0
33400758097090317,33.668772222222216,-97.15088055555556,28.0,0,20497,5,0
33400769097090236,33.66880277777778,-97.15065555555556,28.0,0,20497,5,0
33382584097092090,33.64051111111111,-97.15580555555556,11.0,1,10508,5,0
33382648097092091,33.64068888888889,-97.15580833333334,11.0,1,10508,5,0
33393436097083414,33.65954444444444,-97.14281666666668,37.0,1,8121,1,0
33350959097095461,33.585997222222225,-97.16516944444444,61.0,1,44371,1,0
33331538097095890,33.55427222222222,-97.16636111111112,39.0,1,44371,1,0
33281488097094812,33.470800000000004,-97.16336666666668,39.0,1,26690,4,0
33280771097094889,33.468808333333335,-97.16358055555555,37.0,1,26690,3,0
33265590097095109,33.44886111111111,-97.16419166666667,39.0,1,44685,1,0
33363621097090771,33.610058333333335,-97.15214166666667,9.0,1,22185,4,0
33363679097090856,33.610219444444446,-97.15237777777779,39.0,1,22185,4,0
33351540097095276,33.587611111111116,-97.16465555555556,61.0,0,680,4,1
33325609097095724,33.54891388888889,-97.16590000000001,33.0,1,22185,1,0
33325610097095802,33.54891666666666,-97.16611666666667,33.0,1,22185,1,0
33310322097095781,33.51756111111111,-97.16605833333334,61.0,0,4000,4,0
33291734097094469,33.48815,-97.16241388888889,39.0,1,42268,1,0
33282740097094628,33.47427777777778,-97.16285555555557,61.0,0,1742,4,0
33281488097094734,33.470800000000004,-97.16315,61.0,0,22342,4,0
33280765097094812,33.46879166666667,-97.16336666666668,33.0,1,22342,4,0
33261168097095828,33.43657777777778,-97.1661888888889,61.0,0,2616,4,1
33372783097090805,33.62439722222222,-97.15223611111112,39.0,1,15214,4,0
33281445097095070,33.47068055555556,-97.16408333333334,39.0,0,350,1,0
33372783097090723,33.62439722222222,-97.15200833333334,39.0,1,44371,4,0
33363805097090867,33.610569444444444,-97.15240833333334,2.0,0,185,5,0
33350947097095360,33.58596388888889,-97.1648888888889,0.0,0,50,5,0
33351083097095691,33.58634166666667,-97.16580833333335,0.0,0,220,5,0
33331886097095812,33.55523888888889,-97.16614444444446,0.0,0,50000,1,0
33331511097095834,33.55419722222222,-97.16620555555556,0.0,0,50000,1,0
33345982097095661,33.583283333333334,-97.16572500000001,0.0,0,50000,1,0
33372389097093555,33.62330277777778,-97.159875,54.0,1,6005,1,0
33300313097164693,33.50086944444445,-97.27970277777777,31.0,1,2723,1,0
33352920097112993,33.59144444444445,-97.19164722222223,31.0,1,3093,1,0
33351671097114266,33.587975,-97.19518333333333,31.0,1,3093,1,0
33333826097132312,33.560627777777775,-97.2230888888889,31.0,1,3093,1,0
33332231097133939,33.55619722222222,-97.22760833333334,31.0,1,3093,1,0
33262723097185646,33.44089722222222,-97.31568333333333,40.0,1,2623,1,0
33315221097151080,33.531169444444444,-97.253,31.0,0,3093,1,0
33372732097081871,33.62425555555556,-97.13853055555556,14.0,0,9874,5,0
33260907097192679,33.435852777777775,-97.32410833333333,14.0,0,2623,5,0
33372778097092169,33.624383333333334,-97.156025,1.0,0,6804,6,0
33364160097013595,33.611555555555555,-97.02665277777778,7.0,1,2111,1,0
33373280097070441,33.62577777777778,-97.11789166666667,24.0,0,4628,1,0
33360899097072430,33.602497222222226,-97.12341666666666,43.0,1,2548,1,0
33352061097064389,33.589058333333334,-97.11219166666666,30.0,1,995,1,0
33265912097014134,33.449755555555555,-97.02815,38.0,0,211,1,0
33342984097061114,33.57495555555556,-97.10309444444444,25.0,0,995,5,0
33261479097090118,33.437441666666665,-97.15032777777779,38.0,0,2616,1,0
33261681097074549,33.438002777777776,-97.12930277777777,38.0,0,2616,5,0
33260205097063502,33.433902777777774,-97.10972777777778,38.0,0,2616,5,1
33263450097024451,33.44291666666666,-97.04569722222222,38.0,0,1959,1,0
33391222097045360,33.653394444444444,-97.08155555555555,20.0,1,2736,1,0
33480054097251908,33.800149999999995,-97.42196666666668,64.0,0,197,1,0
33470974097230820,33.78603888888889,-97.38561111111112,64.0,0,197,1,0
33423950097230904,33.710972222222225,-97.38584444444444,8.0,0,843,5,0
33384017097223720,33.64449166666667,-97.377,67.0,0,815,1,0
33363692097225780,33.610255555555554,-97.38272222222221,67.0,0,804,1,0
33331062097224650,33.552949999999996,-97.37958333333333,47.0,0,445,1,0
33291519097101549,33.48755277777778,-97.17096944444445,36.0,1,2240,1,0
33291725097093304,33.488125000000004,-97.15917777777778,37.0,1,2433,1,0
33291051097255395,33.48625277777778,-97.43165277777778,64.0,0,540,1,0
33301446097242272,33.504016666666665,-97.40631111111112,64.0,0,570,1,0
33301515097224520,33.50420833333333,-97.37922222222221,64.0,0,1047,1,0
33295227097284931,33.49785277777778,-97.48036388888889,54.0,0,434,1,0
33291798097065053,33.488327777777776,-97.1140361111111,39.0,0,2165,1,0
33291504097102198,33.48751111111111,-97.17277222222222,36.0,0,2240,1,0
33294976097185160,33.49715555555556,-97.31433333333334,34.0,0,1608,1,0
33300853097202873,33.50236944444445,-97.34131388888889,28.0,0,1047,5,0
33294329097170805,33.495358333333336,-97.28556944444445,23.0,0,2285,1,0
33294311097160529,33.495308333333334,-97.2681361111111,15.0,0,1600,1,0
33302066097231036,33.50573888888889,-97.38621111111112,14.0,0,570,5,0
33381965097184656,33.63879166666666,-97.31293333333333,44.0,1,824,1,0
33365365097191077,33.61490277777778,-97.31965833333334,59.0,0,826,1,0
33360374097193320,33.60103888888889,-97.32588888888888,59.0,0,826,5,0
33402401097112681,33.67333611111111,-97.19078055555556,81.0,0,578,1,0
33491485097134968,33.82079166666667,-97.23046666666667,69.0,0,367,1,0
33400352097001796,33.66764444444444,-97.00498888888889,40.0,0,1753,1,0
33312770097021553,33.52436111111111,-97.03764722222222,34.0,0,820,1,0
33340374097282464,33.567705555555555,-97.47351111111111,67.0,0,538,1,0
33335663097290239,33.565730555555554,-97.48399722222223,16.0,0,538,5,0
33361266097075099,33.60351666666667,-97.13083055555555,70.0,0,1355,1,0
33345657097075005,33.58238055555556,-97.13056944444443,64.0,0,1223,5,0
33312257097071461,33.52293611111111,-97.120725,62.0,0,1223,1,0
33305172097071376,33.51436666666667,-97.12048888888889,62.0,0,1223,1,0
33291892097054988,33.48858888888889,-97.09718888888888,39.0,0,2422,5,0
33285050097020776,33.480694444444445,-97.03548888888889,37.0,0,2173,1,0
33285267097004018,33.481297222222224,-97.01116111111111,37.0,0,2173,5,0
33285395096585589,33.48165277777778,-96.98219166666667,37.0,0,2173,5,0
33285759096584050,33.482663888888894,-96.97791666666667,37.0,0,2173,5,0
33290486096564692,33.48468333333334,-96.94636666666668,37.0,0,2177,5,0
33453058097021895,33.758494444444445,-97.03859722222222,64.0,0,186,1,0
33355116097063766,33.597544444444445,-97.1104611111111,43.0,1,1314,1,0
33353269097044823,33.59241388888889,-97.08006388888889,42.0,1,3059,1,0
33330423097004415,33.551175,-97.0122638888889,60.0,0,2555,1,0
33331639096565049,33.55455277777777,-96.94735833333334,60.0,0,2574,1,0
33331827096563997,33.555074999999995,-96.94443611111112,55.0,0,2574,1,0
33405104097195434,33.68084444444444,-97.3317611111111,58.0,0,310,1,0
